Cash,Category,EmpID,Flavor,Product,Price,ProdID,Quantity,ReceiptNo,SaleDate,StoreID,Type,Weekend,City,State,Street,Zip
TRUE,Cake,36,Chocolate,Chocolate Cake,8.95,0,4,373,25-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
TRUE,Cookie,36,Ganache,Ganache Cookie,1.15,21,1,373,25-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Danish,14,Apricot,Apricot Danish,1.15,35,4,374,29-Jan-00,14,Food,TRUE,Seattle,WA,550 Thomas St,98111
FALSE,Coffee,14,Hot,Hot Coffee,2.15,45,4,374,29-Jan-00,14,Drink,TRUE,Seattle,WA,550 Thomas St,98111
FALSE,Tart,14,Blackberry,Blackberry Tart,3.25,15,2,374,29-Jan-00,14,Food,TRUE,Seattle,WA,550 Thomas St,98111
TRUE,Tart,16,Chocolate,Chocolate Tart,3.75,17,2,375,17-Jan-00,16,Food,FALSE,Reno,NV,446 Center St,89507
TRUE,Frappuccino,16,Vanilla,Vanilla Frappuccino,3.85,47,3,375,17-Jan-00,16,Drink,FALSE,Reno,NV,446 Center St,89507
TRUE,Cookie,16,Walnut,Walnut Cookie,0.79,29,3,375,17-Jan-00,16,Food,FALSE,Reno,NV,446 Center St,89507
TRUE,Eclair,5,Coffee,Coffee Eclair,3.5,7,1,376,23-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
TRUE,Tart,5,Blackberry,Blackberry Tart,3.25,15,4,376,23-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
TRUE,Espresso,5,Single,Single Espresso,1.85,49,2,376,23-Jan-00,5,Drink,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Cookie,1,Raspberry,Raspberry Cookie,1.09,23,2,377,2-Oct-00,1,Food,FALSE,San Francisco,CA,150 Hayes St,94171
FALSE,Cookie,1,Lemon,Lemon Cookie,0.79,24,4,377,2-Oct-00,1,Food,FALSE,San Francisco,CA,150 Hayes St,94171
FALSE,Lemonade,1,Lemon,Lemon Lemonade,3.25,40,2,377,2-Oct-00,1,Drink,FALSE,San Francisco,CA,150 Hayes St,94171
FALSE,Lemonade,1,Raspberry,Raspberry Lemonade,3.25,41,5,377,2-Oct-00,1,Drink,FALSE,San Francisco,CA,150 Hayes St,94171
FALSE,Tea,1,Green,Green Tea,1.85,43,5,377,2-Oct-00,1,Drink,FALSE,San Francisco,CA,150 Hayes St,94171
TRUE,Tart,37,Berry,Berry Tart,3.25,14,4,378,11-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
TRUE,Water,37,Bottled,Bottled Water,1.8,44,3,378,11-Jan-00,11,Drink,FALSE,Sacramento,CA,1420 15th st,94211
TRUE,Espresso,37,Single,Single Espresso,1.85,49,3,378,11-Jan-00,11,Drink,FALSE,Sacramento,CA,1420 15th st,94211
TRUE,Eclair,37,Chocolate,Chocolate Eclair,3.25,6,4,378,11-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
FALSE,Cake,7,Strawberry,Strawberry Cake,11.95,4,3,379,12-Jan-00,7,Food,FALSE,San Jose,CA,200 Keyes St,95106
FALSE,Cookie,7,Gongolais,Gongolais Cookie,1.15,22,2,379,12-Jan-00,7,Food,FALSE,San Jose,CA,200 Keyes St,95106
FALSE,Bear Claw,27,Almond,Almond Bear Claw,1.95,38,5,380,17-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Tea,27,Green,Green Tea,1.85,43,3,380,17-Jan-00,4,Drink,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Croissant,27,Cheese,Cheese Croissant,1.75,33,1,380,17-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Juice,49,Orange,Orange Juice,2.75,42,4,381,24-Jan-00,19,Drink,FALSE,Flagstaff,AZ,700 University Ave,86001
FALSE,Croissant,49,Apricot,Apricot Croissant,1.45,32,3,381,24-Jan-00,19,Food,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Cookie,7,Tuile,Tuile Cookie,1.25,28,3,382,11-Jan-00,7,Food,FALSE,San Jose,CA,200 Keyes St,95106
TRUE,Tart,7,Pecan,Pecan Tart,3.75,20,3,382,11-Jan-00,7,Food,FALSE,San Jose,CA,200 Keyes St,95106
FALSE,Danish,9,Apple,Apple Danish,1.15,36,3,383,27-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Cake,9,Napoleon,Napoleon Cake,13.49,9,3,383,27-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Tart,9,Cherry,Cherry Tart,3.25,18,2,383,27-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Juice,9,Orange,Orange Juice,2.75,42,3,383,27-Jan-00,9,Drink,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Tart,9,Blueberry,Blueberry Tart,3.25,16,2,383,27-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Croissant,9,Apple,Apple Croissant,1.45,31,1,383,27-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
TRUE,Danish,27,Blueberry,Blueberry Danish,1.15,39,2,384,20-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Cake,27,Lemon,Lemon Cake,8.95,1,4,384,20-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Lemonade,27,Lemon,Lemon Lemonade,3.25,40,4,384,20-Jan-00,4,Drink,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Tart,27,Cherry,Cherry Tart,3.25,18,5,384,20-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Cookie,27,Marzipan,Marzipan Cookie,1.25,27,2,384,20-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Juice,16,Orange,Orange Juice,2.75,42,3,385,15-Jan-00,16,Drink,TRUE,Reno,NV,446 Center St,89507
FALSE,Croissant,16,Cheese,Cheese Croissant,1.75,33,4,385,15-Jan-00,16,Food,TRUE,Reno,NV,446 Center St,89507
FALSE,Tart,16,Blueberry,Blueberry Tart,3.25,16,2,385,15-Jan-00,16,Food,TRUE,Reno,NV,446 Center St,89507
FALSE,Tart,10,Cherry,Cherry Tart,3.25,18,5,386,28-Jan-00,10,Food,TRUE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Danish,10,Apricot,Apricot Danish,1.15,35,2,386,28-Jan-00,10,Food,TRUE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Cake,10,Opera,Opera Cake,15.95,3,2,386,28-Jan-00,10,Food,TRUE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Croissant,7,Apple,Apple Croissant,1.45,31,5,387,9-Jan-00,7,Food,FALSE,San Jose,CA,200 Keyes St,95106
FALSE,Cookie,5,Gongolais,Gongolais Cookie,1.15,22,4,388,5-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Cake,5,Truffle,Truffle Cake,15.95,5,2,388,5-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Cookie,5,Walnut,Walnut Cookie,0.79,29,1,388,5-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
TRUE,Cake,49,Strawberry,Strawberry Cake,11.95,4,1,389,4-Jan-00,19,Food,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Cake,49,Napoleon,Napoleon Cake,13.49,9,1,389,4-Jan-00,19,Food,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Lemonade,49,Lemon,Lemon Lemonade,3.25,40,2,389,4-Jan-00,19,Drink,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Cookie,2,Gongolais,Gongolais Cookie,1.15,22,3,390,13-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
TRUE,Cake,2,Strawberry,Strawberry Cake,11.95,4,3,390,13-Jan-00,2,Food,FALSE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Soda,3,Cherry,Cherry Soda,1.29,48,3,391,29-Jan-00,3,Drink,TRUE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Meringue,3,Chocolate,Chocolate Meringue,1.25,25,2,391,29-Jan-00,3,Food,TRUE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Tart,8,Lemon,Lemon Tart,3.25,19,3,392,24-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Cookie,8,Walnut,Walnut Cookie,0.79,29,3,392,24-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Meringue,8,Chocolate,Chocolate Meringue,1.25,25,4,392,24-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Bear Claw,8,Almond,Almond Bear Claw,1.95,38,4,392,24-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Tart,8,Chocolate,Chocolate Tart,3.75,17,2,392,24-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
TRUE,Eclair,2,Vanilla,Vanilla Eclair,3.25,8,3,393,8-Jan-00,2,Food,TRUE,San Luis Obispo,CA,1430 Chorro St,93405
TRUE,Cake,2,Chocolate,Chocolate Cake,8.95,0,4,393,8-Jan-00,2,Food,TRUE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Cookie,37,Gongolais,Gongolais Cookie,1.15,22,4,394,19-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
FALSE,Cookie,37,Lemon,Lemon Cookie,0.79,24,4,394,19-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
FALSE,Tart,8,Apricot,Apricot Tart,3.25,13,3,395,17-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Cake,8,Truffle,Truffle Cake,15.95,5,2,395,17-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Espresso,8,Single,Single Espresso,1.85,49,1,395,17-Jan-00,8,Drink,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Cookie,47,Tuile,Tuile Cookie,1.25,28,3,396,17-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cookie,47,Marzipan,Marzipan Cookie,1.25,27,3,396,17-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
TRUE,Cookie,7,Gongolais,Gongolais Cookie,1.15,22,1,397,16-Jan-00,7,Food,FALSE,San Jose,CA,200 Keyes St,95106
FALSE,Tart,17,Berry,Berry Tart,3.25,14,1,398,5-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Water,17,Bottled,Bottled Water,1.8,44,3,398,5-Jan-00,17,Drink,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cookie,9,Tuile,Tuile Cookie,1.25,28,2,399,13-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Cookie,9,Marzipan,Marzipan Cookie,1.25,27,1,399,13-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Cake,9,Opera,Opera Cake,15.95,3,1,399,13-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Tart,9,Pecan,Pecan Tart,3.75,20,5,399,13-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Tart,13,Cherry,Cherry Tart,3.25,18,3,400,28-Jan-00,13,Food,TRUE,Portland,OR,678 Burnside St,97209
FALSE,Danish,13,Apricot,Apricot Danish,1.15,35,1,400,28-Jan-00,13,Food,TRUE,Portland,OR,678 Burnside St,97209
FALSE,Cake,13,Opera,Opera Cake,15.95,3,4,400,28-Jan-00,13,Food,TRUE,Portland,OR,678 Burnside St,97209
FALSE,Cookie,15,Tuile,Tuile Cookie,1.25,28,5,401,14-Jan-00,15,Food,TRUE,Olympia,WA,312 State Ave,98512
FALSE,Cookie,15,Ganache,Ganache Cookie,1.15,21,2,401,14-Jan-00,15,Food,TRUE,Olympia,WA,312 State Ave,98512
FALSE,Eclair,15,Coffee,Coffee Eclair,3.5,7,5,401,14-Jan-00,15,Food,TRUE,Olympia,WA,312 State Ave,98512
FALSE,Tart,17,Cherry,Cherry Tart,3.25,18,3,402,10-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Danish,17,Apricot,Apricot Danish,1.15,35,4,402,10-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Tea,17,Green,Green Tea,1.85,43,2,402,10-Jan-00,17,Drink,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cake,41,Strawberry,Strawberry Cake,11.95,4,3,403,12-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Soda,41,Cherry,Cherry Soda,1.29,48,2,403,12-Jan-00,12,Drink,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Meringue,41,Chocolate,Chocolate Meringue,1.25,25,2,403,12-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Tart,6,Blueberry,Blueberry Tart,3.25,16,5,404,23-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
FALSE,Bear Claw,6,Almond,Almond Bear Claw,1.95,38,3,404,23-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
FALSE,Tart,25,Berry,Berry Tart,3.25,14,4,405,28-Jan-00,2,Food,TRUE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Cookie,25,Lemon,Lemon Cookie,0.79,24,5,405,28-Jan-00,2,Food,TRUE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Cookie,25,Walnut,Walnut Cookie,0.79,29,3,405,28-Jan-00,2,Food,TRUE,San Luis Obispo,CA,1430 Chorro St,93405
FALSE,Tart,17,Apricot,Apricot Tart,3.25,13,2,406,12-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cake,17,Chocolate,Chocolate Cake,8.95,0,3,406,12-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cake,17,Strawberry,Strawberry Cake,11.95,4,4,406,12-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Croissant,15,Chocolate,Chocolate Croissant,1.75,34,4,407,8-Jan-00,15,Food,TRUE,Olympia,WA,312 State Ave,98512
FALSE,Croissant,15,Apricot,Apricot Croissant,1.45,32,3,407,8-Jan-00,15,Food,TRUE,Olympia,WA,312 State Ave,98512
FALSE,Danish,15,Apple,Apple Danish,1.15,36,3,407,8-Jan-00,15,Food,TRUE,Olympia,WA,312 State Ave,98512
TRUE,Tart,9,Apricot,Apricot Tart,3.25,13,3,408,4-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
TRUE,Cookie,9,Walnut,Walnut Cookie,0.79,29,1,408,4-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
TRUE,Meringue,9,Chocolate,Chocolate Meringue,1.25,25,4,408,4-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
TRUE,Cake,9,Lemon,Lemon Cake,8.95,1,1,408,4-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Tart,50,Chocolate,Chocolate Tart,3.75,17,4,409,25-Jan-00,19,Food,FALSE,Flagstaff,AZ,700 University Ave,86001
FALSE,Frappuccino,50,Vanilla,Vanilla Frappuccino,3.85,47,5,409,25-Jan-00,19,Drink,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Cookie,15,Raspberry,Raspberry Cookie,1.09,23,4,410,12-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Cookie,15,Lemon,Lemon Cookie,0.79,24,1,410,12-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Lemonade,15,Lemon,Lemon Lemonade,3.25,40,4,410,12-Jan-00,15,Drink,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Lemonade,15,Raspberry,Raspberry Lemonade,3.25,41,5,410,12-Jan-00,15,Drink,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Tea,15,Green,Green Tea,1.85,43,3,410,12-Jan-00,15,Drink,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Tart,5,Chocolate,Chocolate Tart,3.75,17,4,411,19-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Frappuccino,5,Vanilla,Vanilla Frappuccino,3.85,47,2,411,19-Jan-00,5,Drink,FALSE,Los Angeles,CA,200 Olive St,90001
TRUE,Cake,35,Strawberry,Strawberry Cake,11.95,4,1,412,26-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
TRUE,Tart,35,Blackberry,Blackberry Tart,3.25,15,1,412,26-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
TRUE,Cake,35,Lemon,Lemon Cake,8.95,1,4,412,26-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
TRUE,Tart,35,Berry,Berry Tart,3.25,14,5,412,26-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
TRUE,Tart,44,Cherry,Cherry Tart,3.25,18,1,413,10-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
TRUE,Danish,44,Apricot,Apricot Danish,1.15,35,4,413,10-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
TRUE,Cake,44,Opera,Opera Cake,15.95,3,5,413,10-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Pie,5,Apple,Apple Pie,5.25,11,3,414,22-Jan-00,5,Food,TRUE,Los Angeles,CA,200 Olive St,90001
FALSE,Lemonade,5,Lemon,Lemon Lemonade,3.25,40,2,414,22-Jan-00,5,Drink,TRUE,Los Angeles,CA,200 Olive St,90001
FALSE,Cake,5,Lemon,Lemon Cake,8.95,1,5,414,22-Jan-00,5,Food,TRUE,Los Angeles,CA,200 Olive St,90001
FALSE,Croissant,3,Apricot,Apricot Croissant,1.45,32,1,415,11-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
TRUE,Tart,49,Cherry,Cherry Tart,3.25,18,4,416,14-Jan-00,19,Food,TRUE,Flagstaff,AZ,700 University Ave,86001
TRUE,Danish,49,Apricot,Apricot Danish,1.15,35,4,416,14-Jan-00,19,Food,TRUE,Flagstaff,AZ,700 University Ave,86001
TRUE,Cake,49,Opera,Opera Cake,15.95,3,5,416,14-Jan-00,19,Food,TRUE,Flagstaff,AZ,700 University Ave,86001
FALSE,Cake,39,Strawberry,Strawberry Cake,11.95,4,5,417,14-Jan-00,11,Food,TRUE,Sacramento,CA,1420 15th st,94211
FALSE,Tart,39,Blueberry,Blueberry Tart,3.25,16,1,417,14-Jan-00,11,Food,TRUE,Sacramento,CA,1420 15th st,94211
FALSE,Cookie,39,Raspberry,Raspberry Cookie,1.09,23,4,417,14-Jan-00,11,Food,TRUE,Sacramento,CA,1420 15th st,94211
TRUE,Croissant,29,Apple,Apple Croissant,1.45,31,5,418,18-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
TRUE,Eclair,29,Coffee,Coffee Eclair,3.5,7,1,418,18-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
TRUE,Cake,29,Strawberry,Strawberry Cake,11.95,4,1,418,18-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
TRUE,Tart,29,Cherry,Cherry Tart,3.25,18,3,418,18-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
TRUE,Tart,29,Pecan,Pecan Tart,3.75,20,2,418,18-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
TRUE,Tart,29,Berry,Berry Tart,3.25,14,4,418,18-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
FALSE,Cookie,27,Tuile,Tuile Cookie,1.25,28,3,419,11-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Cookie,27,Walnut,Walnut Cookie,0.79,29,2,419,11-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Danish,27,Apricot,Apricot Danish,1.15,35,2,419,11-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Cake,27,Truffle,Truffle Cake,15.95,5,2,419,11-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Cake,28,Napoleon,Napoleon Cake,13.49,9,1,420,25-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Meringue,28,Vanilla,Vanilla Meringue,1.15,26,1,420,25-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Tart,28,Cherry,Cherry Tart,3.25,18,2,420,25-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Tart,8,Apricot,Apricot Tart,3.25,13,1,421,13-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Tart,8,Blackberry,Blackberry Tart,3.25,15,2,421,13-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Coffee,8,Hot,Hot Coffee,2.15,45,5,421,13-Jan-00,8,Drink,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Danish,8,Apple,Apple Danish,1.15,36,1,421,13-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Cookie,8,Walnut,Walnut Cookie,0.79,29,1,421,13-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Cookie,15,Lemon,Lemon Cookie,0.79,24,1,422,2-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Cookie,15,Gongolais,Gongolais Cookie,1.15,22,5,422,2-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Cake,41,Lemon,Lemon Cake,8.95,1,4,423,16-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Meringue,41,Chocolate,Chocolate Meringue,1.25,25,4,423,16-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
TRUE,Tart,14,Berry,Berry Tart,3.25,14,2,424,22-Jan-00,14,Food,TRUE,Seattle,WA,550 Thomas St,98111
TRUE,Water,14,Bottled,Bottled Water,1.8,44,3,424,22-Jan-00,14,Drink,TRUE,Seattle,WA,550 Thomas St,98111
TRUE,Cake,14,Napoleon,Napoleon Cake,13.49,9,4,424,22-Jan-00,14,Food,TRUE,Seattle,WA,550 Thomas St,98111
FALSE,Tart,9,Blueberry,Blueberry Tart,3.25,16,3,425,3-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Croissant,9,Apricot,Apricot Croissant,1.45,32,4,425,3-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Coffee,9,Hot,Hot Coffee,2.15,45,4,425,3-Jan-00,9,Drink,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Cake,9,Napoleon,Napoleon Cake,13.49,9,1,425,3-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Croissant,9,Chocolate,Chocolate Croissant,1.75,34,1,425,3-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Danish,40,Apple,Apple Danish,1.15,36,2,426,2-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Meringue,40,Chocolate,Chocolate Meringue,1.25,25,2,426,2-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Cake,8,Lemon,Lemon Cake,8.95,1,1,427,1-Jan-00,8,Food,TRUE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Meringue,8,Chocolate,Chocolate Meringue,1.25,25,1,427,1-Jan-00,8,Food,TRUE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Tart,8,Cherry,Cherry Tart,3.25,18,5,427,1-Jan-00,8,Food,TRUE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Tart,8,Apricot,Apricot Tart,3.25,13,2,427,1-Jan-00,8,Food,TRUE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Soda,18,Cherry,Cherry Soda,1.29,48,1,428,21-Jan-00,18,Drink,TRUE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Pie,18,Apple,Apple Pie,5.25,11,1,428,21-Jan-00,18,Food,TRUE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Cookie,36,Walnut,Walnut Cookie,0.79,29,1,429,22-Jan-00,10,Food,TRUE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Croissant,36,Apple,Apple Croissant,1.45,31,3,429,22-Jan-00,10,Food,TRUE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Meringue,36,Vanilla,Vanilla Meringue,1.15,26,1,429,22-Jan-00,10,Food,TRUE,Bakersfield,CA,1850 Truxtun Ave,93308
TRUE,Tart,13,Berry,Berry Tart,3.25,14,5,430,3-Jan-00,13,Food,FALSE,Portland,OR,678 Burnside St,97209
TRUE,Water,13,Bottled,Bottled Water,1.8,44,1,430,3-Jan-00,13,Drink,FALSE,Portland,OR,678 Burnside St,97209
TRUE,Tart,21,Cherry,Cherry Tart,3.25,18,3,431,22-Dec-00,1,Food,TRUE,San Francisco,CA,150 Hayes St,94171
TRUE,Danish,21,Apricot,Apricot Danish,1.15,35,1,431,22-Dec-00,1,Food,TRUE,San Francisco,CA,150 Hayes St,94171
TRUE,Cake,21,Opera,Opera Cake,15.95,3,4,431,22-Dec-00,1,Food,TRUE,San Francisco,CA,150 Hayes St,94171
FALSE,Lemonade,5,Raspberry,Raspberry Lemonade,3.25,41,1,432,9-Jan-00,5,Drink,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Cake,5,Lemon,Lemon Cake,8.95,1,1,432,9-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
FALSE,Cookie,5,Marzipan,Marzipan Cookie,1.25,27,3,432,9-Jan-00,5,Food,FALSE,Los Angeles,CA,200 Olive St,90001
TRUE,Tart,15,Apple,Apple Tart,3.25,12,1,433,17-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Croissant,15,Apple,Apple Croissant,1.45,31,3,433,17-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Danish,15,Apple,Apple Danish,1.15,36,1,433,17-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
TRUE,Soda,15,Cherry,Cherry Soda,1.29,48,3,433,17-Jan-00,15,Drink,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Cake,5,Lemon,Lemon Cake,8.95,1,5,434,8-Jan-00,5,Food,TRUE,Los Angeles,CA,200 Olive St,90001
FALSE,Tart,5,Lemon,Lemon Tart,3.25,19,1,434,8-Jan-00,5,Food,TRUE,Los Angeles,CA,200 Olive St,90001
FALSE,Danish,5,Blueberry,Blueberry Danish,1.15,39,4,434,8-Jan-00,5,Food,TRUE,Los Angeles,CA,200 Olive St,90001
